generic_name,brand_name,baseline_price,system_id
DIOCTYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,MORNING MIST,0.65,02248024
CLOZAPINE,AA-CLOZAPINE,0.65,02248034
GLYCERINE + NAPHAZOLINE HYDROCHLORIDE + ZINC SULFATE,CLEAR EYES ALLERGY,0.65,02248059
NAPHAZOLINE HYDROCHLORIDE,CLEAR EYES,0.65,02248060
PEGINTERFERON ALFA-2A,PEGASYS,0.65,02248077
TADALAFIL,CIALIS,0.65,02248088
MOMETASONE FUROATE,TEVA-MOMETASONE,0.65,02248130
BRIMONIDINE TARTRATE,ALPHAGAN P,0.65,02248151
PIMOBENDAN,VETMEDIN,0.65,02248158
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,SPIC AND SPAN DISINFECTING ALL-PURPOSE SPRAY AND GLASS CLEANER READY-TO-USE,0.65,02248164
POLYMYXIN B (POLYMYXIN B SULFATE) + GRAMICIDIN + LIDOCAINE HYDROCHLORIDE,POLYSPORIN FOR KIDS,0.65,02248189
SILDENAFIL (SILDENAFIL CITRATE),APO-SILDENAFIL,0.65,02248201
IBUPROFEN,ADVIL EXTRA STRENGTH LIQUI-GELS,0.65,02248231
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,POWER QUAT,0.65,02248235
SODIUM HYPOCHLORITE,FANTASTIK WITH BLEACH ALL PURPOSE CLEANER,0.65,02248237
LEUPROLIDE ACETATE,ELIGARD,0.65,02248239
MELOXICAM,PMS-MELOXICAM,0.65,02248267
ZOLEDRONIC ACID (ZOLEDRONIC ACID MONOHYDRATE),ZOMETA CONCENTRATE,0.65,02248296
ETHINYL ESTRADIOL + NORELGESTROMIN,EVRA,0.65,02248297
GADOBENATE DIMEGLUMINE,MULTIHANCE,0.65,02248302
FLUTICASONE PROPIONATE,FLONASE ALLERGY RELIEF,0.65,02248307
BRIMONIDINE TARTRATE + TIMOLOL (TIMOLOL MALEATE),COMBIGAN,0.65,02248347
O-PHENYLPHENOL,ANDIS COOL CARE PLUS FOR CLIPPER BLADES,0.65,02248354
RASBURICASE,FASTURTEC,0.65,02248416
OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,14 ANTIBACTERIAL ALL PURPOSE CLEANER AND DISINFECTANT,0.65,02248419
DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE,63 ALKALINE BATHROOM CLEANER & DISINFECTANT,0.65,02248420
CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE),PMS-CIPROFLOXACIN,0.65,02248438
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,SANITOL,0.65,02248470
CLINDAMYCIN (CLINDAMYCIN PHOSPHATE) + BENZOYL PEROXIDE,BENZACLIN,0.65,02248472
ARTICAINE HYDROCHLORIDE + EPINEPHRINE (EPINEPHRINE BITARTRATE),"4% ASTRACAINE DENTAL WITH EPINEPHRINE FORTE 1:100,000 (0.01MG/ML)",0.65,02248488
EPINEPHRINE (EPINEPHRINE BITARTRATE) + ARTICAINE HYDROCHLORIDE,"4% ASTRACAINE DENTAL WITH EPINEPHRINE 1:200,000 (0.005MG/ML)",0.65,02248489
SERTRALINE (SERTRALINE HYDROCHLORIDE),RIVA-SERTRALINE,0.65,02248496
PAROXETINE (PAROXETINE HYDROCHLORIDE),PAXIL CR,0.65,02248503
TRYPTOPHAN,APO-TRYPTOPHAN,0.65,02248538
MIRTAZAPINE,REMERON RD,0.65,02248542
VITAMIN D3 + VITAMIN A (VITAMIN A PALMITATE),VITAMIN AD3 FORTE,0.65,02248547
PAROXETINE (PAROXETINE HYDROCHLORIDE ACETONE SOLVATE),TEVA-PAROXETINE,0.65,02248556
PAROXETINE (PAROXETINE HYDROCHLORIDE HEMIHYDRATE),RIVA-PAROXETINE,0.65,02248559
METRONIDAZOLE,APO-METRONIDAZOLE,0.65,02248562
DEXTROMETHORPHAN HYDROBROMIDE + GUAIFENESIN,ROBITUSSIN SUGAR FREE COUGH CONTROL,0.65,02248568
ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE + DEXTROMETHORPHAN HYDROBROMIDE,EXTRA STRENGTH FLU RELIEF DAYTIME,0.65,02248580
SIMETHICONE,INFACOL,0.65,02248588
ATAZANAVIR (ATAZANAVIR SULFATE),REYATAZ,0.65,02248611
FULVESTRANT,FASLODEX,0.65,02248624
GLUTARAL + DIDECYL DIMETHYL AMMONIUM CHLORIDE,PF 300,0.65,02248634
OCTREOTIDE (OCTREOTIDE ACETATE),OCTREOTIDE ACETATE OMEGA,0.65,02248639
CHLORPHENIRAMINE MALEATE + IBUPROFEN + PSEUDOEPHEDRINE HYDROCHLORIDE,ADVIL COLD & SINUS PLUS,0.65,02248645
PSEUDOEPHEDRINE HYDROCHLORIDE + ACETAMINOPHEN,EXTRA STRENGTH HEAD COLD AND SINUS,0.65,02248646
BENZALKONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,SNAP ENVIRO CARE NEUTRAL DISINFECTANT,0.65,02248662
OXYTETRACYCLINE (OXYTETRACYCLINE DIHYDRATE),ALAMYCIN 200 LA,0.65,02248663
DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE,PROMAX ORDERLY,0.65,02248673
GEFITINIB,IRESSA,0.65,02248676
DIPHENHYDRAMINE HYDROCHLORIDE + ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE,EXTRA STRENGTH FLU RELIEF NIGHTIME,0.65,02248700
ALENDRONIC ACID (ALENDRONATE SODIUM),APO-ALENDRONATE,0.65,02248730
CARVEDILOL,CARVEDILOL,0.65,02248752
CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE),SANDOZ CIPROFLOXACIN,0.65,02248756
CHLORTHALIDONE + ATENOLOL,AA-ATENIDONE,0.65,02248763
MIXED SALTS AMPHETAMINE,ADDERALL XR,0.65,02248808
CARBOXYMETHYLCELLULOSE SODIUM,THERATEARS LUBRICANT EYE DROPS,0.65,02248854
DIPHENHYDRAMINE HYDROCHLORIDE,BENYLIN FOR CHILDREN COUGH NIGHT,0.65,02248858
DIPHENHYDRAMINE HYDROCHLORIDE,BENYLIN SLEEP TIME,0.65,02248859
TOPIRAMATE,TEVA-TOPIRAMATE,0.65,02248860
PAROXETINE (PAROXETINE HYDROCHLORIDE),PRO-PAROXETINE,0.65,02248913
DIOCTYL DIMETHYL AMMONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,OASIS 499 DISINFECTANT CLEANER,0.65,02248921
BENZALKONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,GENERATION 5,0.65,02248923
SODIUM BICARBONATE,BICARBONATE CONCENTRATE B38,0.65,02248934
AGALSIDASE BETA,FABRAZYME,0.65,02248965
MELOXICAM,APO-MELOXICAM,0.65,02248973
ZOLMITRIPTAN,ZOMIG NASAL SPRAY,0.65,02248992
LOPERAMIDE HYDROCHLORIDE,DIARRHEA RELIEF,0.65,02248994
AGALSIDASE ALFA,REPLAGAL,0.65,02249057
ENROFLOXACIN,BAYTRIL 100,0.65,02249243
METHYLPHENIDATE HYDROCHLORIDE,APO-METHYLPHENIDATE,0.65,02249324
ESTRADIOL + NORETHINDRONE ACETATE,ACTIVELLE,0.65,02249405
LANSOPRAZOLE,PREVACID FASTAB,0.65,02249464
AMILORIDE HYDROCHLORIDE,MIDAMOR,0.65,02249510
FLUMAZENIL,FLUMAZENIL INJECTION,0.65,02249561
PAMIDRONATE DISODIUM,PAMIDRONATE DISODIUM OMEGA 6 MG/ML,0.65,02249677
PAMIDRONATE DISODIUM,PAMIDRONATE DISODIUM OMEGA 9 MG/ML,0.65,02249685
PEGFILGRASTIM,NEULASTA,0.65,02249790
DEXAMETHASONE,APO-DEXAMETHASONE,0.65,02250055
PONAZURIL,MARQUIS,0.65,02250128
SIMVASTATIN,TEVA-SIMVASTATIN,0.65,02250144
DIMETHICONE,SWEEN 24,0.65,02250322
OMEPRAZOLE,GASTROGARD,0.65,02250349
SODIUM HYPOCHLORITE,COMET CLEANER WITH BLEACH,0.65,02250357
MIGLUSTAT,ZAVESCA,0.65,02250519
MIRTAZAPINE,SANDOZ MIRTAZAPINE,0.65,02250594
PSEUDOEPHEDRINE HYDROCHLORIDE + IBUPROFEN,ADVIL COLD & SINUS LIQUI-GELS,0.65,02250705
PHENYTOIN,TARO-PHENYTOIN,0.65,02250896
DIPHENHYDRAMINE HYDROCHLORIDE + PSEUDOEPHEDRINE HYDROCHLORIDE + ACETAMINOPHEN,"BENADRYL ALLERGY, SINUS & PAIN TOTAL",0.65,02250993
GABAPENTIN,RIVA-GABAPENTIN,0.65,02251167
CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE),RIVA-CIPROFLOXACIN,0.65,02251248
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,UNICA BIOGERM,0.65,02251388
DIDECYL DIMETHYL AMMONIUM CHLORIDE + CHLORHEXIDINE ACETATE,SWIFFER WETJET ANTIBACTERIAL FLOOR CLEANER,0.65,02251396
CHLORHEXIDINE GLUCONATE + ISOPROPYL ALCOHOL,BAXEDIN 2% - 70%,0.65,02251477
RAMIPRIL,APO-RAMIPRIL,0.65,02251515
BENZETHONIUM CHLORIDE + BENZALKONIUM CHLORIDE,GENIE PLUS WIPES,0.65,02251868
RISPERIDONE,PMS-RISPERIDONE,0.65,02252007
METHOCARBAMOL + ACETYLSALICYLIC ACID,EXTRA STRENGTH MUSCLE & BACK PAIN ASA 500 MG METHOCARBAMOL 400 MG & ACETYLSALICYLIC ACID 500 MG,0.65,02252228
MOXIFLOXACIN (MOXIFLOXACIN HYDROCHLORIDE),VIGAMOX,0.65,02252260
CARVEDILOL,TEVA-CARVEDILOL,0.65,02252309
GUAIFENESIN + DEXTROMETHORPHAN HYDROBROMIDE + CHLORPHENIRAMINE MALEATE + ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE,"BENYLIN EXTRA STRENGTH ALL-IN-ONE COUGH, COLD & FLU NIGHT",0.65,02252376
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,UNICA GERMI-10,0.65,02252392
DEXTROMETHORPHAN HYDROBROMIDE,ROBITUSSIN DM COUGHGELS LIQUI-GELS TOUX,0.65,02252554
CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE) + DEXAMETHASONE,CIPRODEX,0.65,02252716
IRON (FERRIC HYDROXIDE DEXTRAN COMPLEX),DEXAFER-200,0.65,02252724
CLOPIDOGREL (CLOPIDOGREL BISULFATE),APO-CLOPIDOGREL,0.65,02252767
ACETAMINOPHEN,ACETAMINOPHEN 325MG TABLETS REGULAR STRENGTH,0.65,02252805
ACETAMINOPHEN,ACETAMINOPHEN 500MG TABLETS EXTRA STRENGTH,0.65,02252813
VITAMIN D3 (CHOLECALCIFEROL),SANDOZ D 10 000,0.65,02253178
ETHINYL ESTRADIOL + ETONOGESTREL,NUVARING,0.65,02253186
IMATINIB (IMATINIB MESYLATE),GLEEVEC,0.65,02253275
PERTACTIN + TETANUS TOXOID ADSORBED + FILAMENTOUS HAEMAGGLUTININ + POLIOVIRUS TYPE 1 MAHONEY (INACTIVATED) + DIPHTHERIA TOXOID + POLIOVIRUS TYPE 3 SAUKETT (INACTIVATED) + HEPATITIS B SURFACE ANTIGEN (RECOMBINANT) + PERTUSSIS TOXOID + TETANUS TOXOID + POLIOVIRUS TYPE 2 MEF1 (INACTIVATED) + HAEMOPHILUS INFLUENZAE TYPE B-PRP,INFANRIX HEXA,0.65,02253852
POTASSIUM PEROXYMONOSULFATE,VIRKON TABLETS,0.65,02253917
HYDROGEN PEROXIDE,H2ORANGE2 CONCENTRATE 117,0.65,02254018
TRENBOLONE ACETATE + ESTRADIOL,REVALOR-200,0.65,02254026
ACETIC ACID + CALCIUM CHLORIDE + DEXTROSE + SODIUM CHLORIDE + MAGNESIUM CHLORIDE,ACID CONCENTRATE A1230,0.65,02254085
POTASSIUM CHLORIDE + CALCIUM CHLORIDE + SODIUM CHLORIDE + DEXTROSE + MAGNESIUM CHLORIDE + ACETIC ACID,ACID CONCENTRATE A1227,0.65,02254247
CALCIUM CHLORIDE + ACETIC ACID + POTASSIUM CHLORIDE + DEXTROSE + MAGNESIUM CHLORIDE + SODIUM CHLORIDE,ACID CONCENTRATE A1226,0.65,02254255
MAGNESIUM CHLORIDE + CALCIUM CHLORIDE + ACETIC ACID + POTASSIUM CHLORIDE + SODIUM CHLORIDE + DEXTROSE,ACID CONCENTRATE A1225,0.65,02254298
SODIUM CHLORIDE + ACETIC ACID + MAGNESIUM CHLORIDE + CALCIUM CHLORIDE + DEXTROSE + POTASSIUM CHLORIDE,ACID CONCENTRATE A1224,0.65,02254301
POTASSIUM CHLORIDE + ACETIC ACID + SODIUM CHLORIDE + MAGNESIUM CHLORIDE + CALCIUM CHLORIDE + DEXTROSE,ACID CONCENTRATE A1223,0.65,02254328
CALCIUM CHLORIDE + SODIUM CHLORIDE + DEXTROSE + MAGNESIUM CHLORIDE + POTASSIUM CHLORIDE + ACETIC ACID,ACID CONCENTRATE A1222,0.65,02254336
ACETIC ACID + POTASSIUM CHLORIDE + CALCIUM CHLORIDE + SODIUM CHLORIDE + DEXTROSE + MAGNESIUM CHLORIDE,ACID CONCENTRATE A1221,0.65,02254344
DIMENHYDRINATE,GRAVOL IMMEDIATE RELEASE & LONG ACTING CAPLETS,0.65,02254409
CAFFEINE + ACETAMINOPHEN,TYLENOL ULTRA RELIEF,0.65,02254468
LARONIDASE,ALDURAZYME,0.65,02254506
TERBINAFINE (TERBINAFINE HYDROCHLORIDE),TEVA-TERBINAFINE,0.65,02254727
LATANOPROST,TEVA-LATANOPROST,0.65,02254786
MAGNESIUM OXIDE + CITRIC ACID + SODIUM PICOSULFATE,PICO-SALAX,0.65,02254794
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,ENVIRO SOLUTIONS 512 SANITIZER,0.65,02255154
ACETAMINOPHEN,ACETAMINOPHEN 500 MG TABLETS EXTRA STRENGTH EASY TO SWALLOW,0.65,02255251
PINE TAR + PARAFFIN + SOFT WAX (PETROLATUM),FORSHNER'S HOOF PACKING,0.65,02255286
RAMIPRIL,RAMIPRIL,0.65,02255316
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,SPRAY NINE BBQ GRILL CLEANER,0.65,02255480
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,MARINE SPRAY NINE MULTI PURPOSE CLEANER,0.65,02255502
FLUCONAZOLE,RIVA-FLUCONAZOLE,0.65,02255510
FLUVOXAMINE MALEATE,TEVA-FLUVOXAMINE,0.65,02255529
BENZALKONIUM CHLORIDE + ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,ENVIRO SOLUTIONS 25,0.65,02255642
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,ENVIRO SOLUTIONS 24,0.65,02255650
RISPERIDONE,RISPERDAL CONSTA,0.65,02255707
MIRTAZAPINE,MYLAN-MIRTAZAPINE,0.65,02256096
BISOPROLOL FUMARATE,APO-BISOPROLOL,0.65,02256134
ELETRIPTAN (ELETRIPTAN HYDROBROMIDE),RELPAX,0.65,02256290
CLOBETASOL PROPIONATE,CLOBEX SHAMPOO,0.65,02256371
SUMATRIPTAN (SUMATRIPTAN SUCCINATE),PMS-SUMATRIPTAN,0.65,02256428
VORICONAZOLE,VFEND,0.65,02256460
LEFLUNOMIDE,APO-LEFLUNOMIDE,0.65,02256495
DIPHENHYDRAMINE HYDROCHLORIDE + ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE,"BENYLIN EXTRA STRENGTH ALL-IN-ONE COLD, FLU & COUGH NIGHT",0.65,02256576
DILTIAZEM HYDROCHLORIDE,TIAZAC XC,0.65,02256738
DIMETHICONE,PROSHIELD PLUS,0.65,02256975
OXYTETRACYCLINE HYDROCHLORIDE,OXYTETRACYCLINE HCL SOLUBLE POWDER 1000,0.65,02256983
FROVATRIPTAN (FROVATRIPTAN SUCCINATE),FROVA,0.65,02257084
INACTIVATED POLIOVIRUS TYPE III + DIPHTHERIA TOXOID + TETANUS TOXOID + PERTACTIN + INACTIVATED POLIOVIRUS TYPE I + PERTUSSIS TOXOID + INACTIVATED POLIOVIRUS TYPE II + FILAMENTOUS HAEMAGGLUTININ + HAEMOPHILUS INFLUENZAE TYPE B-PRP AND TETANUS TOXOID CONJUGATE (PRP-T),INFANRIX-IPV/HIB,0.65,02257122
ETHINYL ESTRADIOL + DESOGESTREL,LINESSA 28,0.65,02257238
GATIFLOXACIN,ZYMAR,0.65,02257270
CITALOPRAM (CITALOPRAM HYDROBROMIDE),CITALOPRAM - 20,0.65,02257513
CITALOPRAM (CITALOPRAM HYDROBROMIDE),CITALOPRAM - 40,0.65,02257521
DIPHENHYDRAMINE HYDROCHLORIDE,JAMP DIPHENHYDRAMINE 25 MG,0.65,02257548
DIPHENHYDRAMINE HYDROCHLORIDE,JAMP DIPHENHYDRAMINE 50 MG,0.65,02257556
METFORMIN HYDROCHLORIDE,TEVA-METFORMIN,0.65,02257726
HYDROCHLORIC ACID + BENZALKONIUM CHLORIDE,SUPER BOWL,0.65,02257742
IBUPROFEN,IBUPROFEN 200 MG,0.65,02257912
ISOTRETINOIN,CLARUS,0.65,02257955
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,SPIRIT II,0.65,02258145
ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE),PMS-ONDANSETRON,0.65,02258188
IRINOTECAN HYDROCHLORIDE,IRINOTECAN HYDROCHLORIDE INJECTION USP,0.65,02258218
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,BUCKEYE SANICARE TBX,0.65,02258226
MELOXICAM,TEVA-MELOXICAM,0.65,02258315
ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,BACDOWN DETERGENT DISINFECTANT,0.65,02258501
ETHACRYNIC ACID,EDECRIN,0.65,02258528
ADALIMUMAB,HUMIRA,0.65,02258595
TIMOLOL (TIMOLOL MALEATE) + DORZOLAMIDE (DORZOLAMIDE HYDROCHLORIDE),COSOPT PRESERVATIVE-FREE,0.65,02258692
DEXTROMETHORPHAN HYDROBROMIDE + ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE,DAYTIME COLD & FLU LIQUID CAPSULES,0.65,02258919
DOXYLAMINE SUCCINATE + ACETAMINOPHEN + PSEUDOEPHEDRINE HYDROCHLORIDE + DEXTROMETHORPHAN HYDROBROMIDE,NIGHTTIME COLD & FLU LIQUID CAPSULES,0.65,02258927
MIRTAZAPINE,TEVA-MIRTAZAPINE,0.65,02259354
TIZANIDINE (TIZANIDINE HYDROCHLORIDE),APO-TIZANIDINE,0.65,02259893
DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE,LEMON-QUAT GERMICIDAL CLEANER,0.65,02260131
DIDECYL DIMETHYL AMMONIUM CHLORIDE,PINE DISINFECTANT GERMICIDAL CLEANER,0.65,02260158
BENZALKONIUM CHLORIDE + GLUTARAL,SYNERGIZE,0.65,02260336
PSEUDOEPHEDRINE SULFATE + LORATADINE,CLARITIN ALLERGY + SINUS EXTRA STRENGTH,0.65,02260557
OMALIZUMAB,XOLAIR,0.65,02260565
MEMANTINE HYDROCHLORIDE,EBIXA,0.65,02260638
DEXTROSE + SODIUM CHLORIDE + MAGNESIUM CHLORIDE + SODIUM LACTATE + CALCIUM CHLORIDE,"BALANCE 1.5% GLUCOSE, 1.25 MMOL/L CALCIUM",0.65,02261057
MAGNESIUM CHLORIDE + DEXTROSE + CALCIUM CHLORIDE + SODIUM CHLORIDE + SODIUM LACTATE,"BALANCE 4.25% GLUCOSE, 1.25 MMOL/L CALCIUM",0.65,02261065
SODIUM CHLORIDE + MAGNESIUM CHLORIDE + CALCIUM CHLORIDE + SODIUM LACTATE + DEXTROSE,"BALANCE 2.3% GLUCOSE, 1.25 MMOL/L CALCIUM",0.65,02261073
DANOFLOXACIN (DANOFLOXACIN MESYLATE),A180,0.65,02261200
ANTIHEMOPHILIC FACTOR (HUMAN) + VON WILLEBRAND FACTOR (HUMAN),HUMATE-P,0.65,02261219
VON WILLEBRAND FACTOR (HUMAN) + ANTIHEMOPHILIC FACTOR (HUMAN),HUMATE-P,0.65,02261235
LEFLUNOMIDE,TEVA-LEFLUNOMIDE,0.65,02261251
FLUCONAZOLE,FLUCONAZOLE IN SODIUM CHLORIDE INJECTION USP,0.65,02261472
AZITHROMYCIN,PMS-AZITHROMYCIN,0.65,02261634
ALENDRONIC ACID (ALENDRONATE SODIUM),TEVA-ALENDRONATE,0.65,02261715
DROSPIRENONE + ETHINYL ESTRADIOL,YASMIN 21,0.65,02261723
DROSPIRENONE + ETHINYL ESTRADIOL,YASMIN 28,0.65,02261731
DICLOFENAC POTASSIUM,SANDOZ DICLOFENAC RAPIDE,0.65,02261774
CARBAMAZEPINE,SANDOZ-CARBAMAZEPINE CR,0.65,02261839
DICLOFENAC SODIUM,SANDOZ-DICLOFENAC,0.65,02261928
CHORIOGONADOTROPIN ALFA,OVIDREL,0.65,02262088
BORTEZOMIB (BORTEZOMIB MANNITOL BORONIC ESTER),VELCADE,0.65,02262452
MAGNESIUM CHLORIDE + CALCIUM CHLORIDE + DEXTROSE + SODIUM CHLORIDE + POTASSIUM CHLORIDE + ACETIC ACID,ACID CONCENTRATE A1261,0.65,02262479
DEXTROSE + SODIUM CHLORIDE + POTASSIUM CHLORIDE + CALCIUM CHLORIDE + ACETIC ACID + MAGNESIUM CHLORIDE,ACID CONCENTRATE A1262,0.65,02262487
MAGNESIUM CHLORIDE + POTASSIUM CHLORIDE + ACETIC ACID + CALCIUM CHLORIDE + SODIUM CHLORIDE + DEXTROSE,ACID CONCENTRATE A1266,0.65,02262525
OXYCODONE HYDROCHLORIDE,SUPEUDOL 20,0.65,02262983
TOPIRAMATE,PMS-TOPIRAMATE,0.65,02262991
ESCITALOPRAM (ESCITALOPRAM OXALATE),CIPRALEX  -10MG,0.65,02263238
ESCITALOPRAM (ESCITALOPRAM OXALATE),CIPRALEX  -20MG,0.65,02263254
IODINE (POLYALKYLENE GLYCOL MONOBUTYL ETHER - IODOPHOR COMPLEX),IODEX,0.65,02263289
IODINE,UDDERDINE 110,0.65,02263300
IODINE (POLYALKYLENE GLYCOL MONOBUTYL ETHER - IODOPHOR COMPLEX),DAIRYMAN'S DEFENCE COMBAT,0.65,02263319
IODINE (POLYALKYLENE GLYCOL MONOBUTYL ETHER - IODOPHOR COMPLEX),BOVI-KOTE D,0.65,02263327
IODINE (NONYL PHENOXY POLYOXYETHYLENE ETHANOL-IODINE COMPLEX),ARMOR (ANTISEPTIC IODINE BARRIER TEAT DIP),0.65,02263335
TOPIRAMATE,MYLAN-TOPIRAMATE,0.65,02263351
IMIDACLOPRID + MOXIDECTIN,ADVANTAGE MULTI 9,0.65,02263505
MOXIDECTIN + IMIDACLOPRID,ADVANTAGE MULTI 18,0.65,02263513
IMIDACLOPRID + MOXIDECTIN,ADVANTAGE MULTI 55,0.65,02263521
IMIDACLOPRID + MOXIDECTIN,ADVANTAGE MULTI 20,0.65,02263548
IMIDACLOPRID + MOXIDECTIN,ADVANTAGE MULTI 10,0.65,02263556
MOXIDECTIN + IMIDACLOPRID,ADVANTAGE MULTI 100,0.65,02263564
CHLORHEXIDINE (CHLORHEXIDINE ACETATE),ULTRA BLUE,0.65,02263599
CHLORHEXIDINE ACETATE,DAIRYMAN'S DEFENCE SHIELD,0.65,02263610
CHLORHEXIDINE ACETATE,ULTRA DIP EXT,0.65,02263637
CHLORHEXIDINE ACETATE,ULTRA DIP LV,0.65,02263653
METHACHOLINE CHLORIDE,METHACHOLINE OMEGA,0.65,02263890
LEVOMENTHOL + HEXYLRESORCINOL,STREPSILS EXTRA BLACK CHERRY,0.65,02263998
DIDECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,MULTI ACTION 5,0.65,02264021
CLOTRIMAZOLE,CANESTEN COMBI 3 DAY,0.65,02264099
CLOTRIMAZOLE,CANESTEN COMBI 1 DAY,0.65,02264102
RISPERIDONE,TEVA-RISPERIDONE,0.65,02264196
HEPARIN SODIUM,"HEPARIN SODIUM INJECTION, USP",0.65,02264307
MYCOPHENOLIC ACID (MYCOPHENOLATE SODIUM),MYFORTIC,0.65,02264560
CAFFEINE + ACETAMINOPHEN,ULTRA HEADACHE RELIEF,0.65,02264870
PROGUANIL HYDROCHLORIDE + ATOVAQUONE,MALARONE PEDIATRIC,0.65,02264935
DEXTROMETHORPHAN HYDROBROMIDE + MENTHOL + GUAIFENESIN + PSEUDOEPHEDRINE HYDROCHLORIDE,BENYLIN EXTRA STRENGTH COUGH COMPLETE,0.65,02265400
MENTHOL + DEXTROMETHORPHAN HYDROBROMIDE + GUAIFENESIN,BENYLIN EXTRA STRENGTH COUGH & CHEST CONGESTION,0.65,02265419
GUAIFENESIN + MENTHOL,BENYLIN EXTRA STRENGTH CHEST CONGESTION & COLD,0.65,02265427
INSULIN ASPART PROTAMINE + INSULIN ASPART,NOVOMIX 30,0.65,02265435
LAMOTRIGINE,MYLAN-LAMOTRIGINE,0.65,02265494
ROSUVASTATIN (ROSUVASTATIN CALCIUM),CRESTOR - 5MG,0.65,02265540
SODIUM HYPOCHLORITE,SODIUM HYPOCHLORITE 12%,0.65,02265729
DERACOXIB,DERAMAXX FLAVOR TABS,0.65,02265761
AZITHROMYCIN (AZITHROMYCIN DIHYDRATE),SANDOZ AZITHROMYCIN,0.65,02265826
SEVOFLURANE,SEVOFLURANE,0.65,02265974
BLEOMYCIN (BLEOMYCIN SULFATE),BLEOMYCIN FOR INJECTION,0.65,02265982
FOSINOPRIL SODIUM,APO-FOSINOPRIL,0.65,02266008
CANNABIDIOL (CANNABIS SATIVA EXTRACT) + DELTA-9-TETRAHYDROCANNABINOL (CANNABIS SATIVA EXTRACT),SATIVEX,0.65,02266121
FLUMAZENIL,"FLUMAZENIL INJECTION, USP",0.65,02266342
MOMETASONE FUROATE,TARO-MOMETASONE LOTION,0.65,02266385
CLARITHROMYCIN,SANDOZ CLARITHROMYCIN,0.65,02266539
